Year,Season,Genotype_ID,Genotype_ID_C,Treatment,Plant_ID,Date,Length_of_Leaf_4_mm,Length_of_Leaf_5_mm,Length_of_Leaf_5_cm,Origin_Grouped_by_Region,Origin_Single,Origin_Grouped_by_Climate,Genetic_Origin,Length_of_Lean_4_cm
2021,SUMMER,B97,B97,Control,159,2021-06-15,168,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-16,224,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-17,295,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-18,362,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-19,426,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-20,458,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-21,482,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-22,489,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-23,497,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,159,2021-06-24,506,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-17,63,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-18,101,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-19,194,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-20,179,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-21,211,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-22,228,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-23,231,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-24,242,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97_M,Control,160,2021-06-25,242,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-14,119,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-15,174,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-16,233,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-17,310,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-18,389,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-19,457,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-20,510,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-21,528,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-22,540,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-23,557,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-24,561,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,162,2021-06-25,560,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-15,96,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-16,121,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-17,170,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-18,230,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-19,288,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-20,339,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-21,385,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-22,403,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-23,427,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-24,439,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,163,2021-06-25,440,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-14,80,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-15,110,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-16,144,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-17,204,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-18,276,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-19,350,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-20,421,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-21,468,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-22,496,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-23,511,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-24,519,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,165,2021-06-25,519,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-13,109,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-14,159,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-15,193,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-16,233,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-17,302,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-18,380,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-19,447,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-20,488,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-21,518,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-22,528,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-23,541,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,167,2021-06-24,546,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-13,137,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-14,200,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-15,260,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-16,318,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-17,393,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-18,470,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-19,512,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-20,549,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-21,569,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-22,572,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,168,2021-06-23,581,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-13,164,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-14,238,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-15,310,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-16,393,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-17,492,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-18,560,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-19,565,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-20,620,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-21,638,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-22,641,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-23,649,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,169,2021-06-24,653,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-11,84,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-12,135,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-13,184,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-14,260,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-15,326,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-16,394,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-17,435,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-18,457,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-19,461,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-20,466,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-21,466,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,B97,B97,Control,170,2021-06-22,466,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-24,105,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-25,132,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-26,155,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-27,167,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-28,175,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-29,180,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-06-30,180,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,71,2021-07-01,185,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-19,52,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-20,104,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-21,150,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-22,206,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-23,253,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-24,285,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-25,290,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-26,295,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-27,295,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,77,2021-06-28,294,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-19,90,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-20,105,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-21,120,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-22,131,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-23,145,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-24,145,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322_M,Control,84,2021-06-25,150,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-20,90,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-21,136,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-22,197,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-23,256,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-24,300,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-25,315,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-26,321,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-27,325,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-28,320,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,85,2021-06-29,320,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-19,58,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-20,113,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-21,150,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-22,195,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-23,233,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-24,245,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-25,247,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-26,247,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-27,243,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML322,CML322,Control,86,2021-06-28,245,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-11,138,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-12,210,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-13,291,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-14,375,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-15,447,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-16,499,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-17,518,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-18,527,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-19,518,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-20,531,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-21,532,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-22,533,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-23,531,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-24,527,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,131,2021-06-25,531,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-11,127,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-12,186,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-13,276,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-14,360,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-15,433,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-16,495,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-17,527,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-18,537,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-19,533,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-20,543,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-21,547,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-22,547,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-23,542,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-24,544,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-25,539,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,132,2021-06-26,543,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-13,109,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-14,152,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-15,186,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-16,223,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-17,276,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-18,334,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-19,340,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-20,370,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-21,373,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-22,373,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,134,2021-06-23,373,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-12,95,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-13,147,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-14,185,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-15,215,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-16,242,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-17,288,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-18,320,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-19,324,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-20,339,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-21,342,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-22,343,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-23,343,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,135,2021-06-24,342,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-13,119,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-14,152,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-15,182,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-16,220,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-17,268,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-18,336,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-19,366,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-20,388,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-21,395,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-22,398,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-23,398,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,137,2021-06-24,398,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-11,139,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-12,206,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-13,287,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-14,373,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-15,442,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-16,492,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-17,509,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-18,510,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2021,SUMMER,CML52,CML52,Control,139,2021-06-19,513,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
